ship_date,carrier,carrier_service,destination_postal_code,zone,weight,dimensions
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,70663-5512,6,1.6 lb,12×9×6 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,92029-7713,5,1.5 lb,12×5×6 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,38004-7432,6,1.5 lb,12×5×6 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,33708-3539,8,1.5 lb,12×5×6 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,93311-5127,4,2.00 oz,10×7×1 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,97301-5350,5,2.1 lb,12×9×6 in
2025-10-05T00:00:00.000Z,USPS,GroundAdvantage,60505-5050,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,90710-1517,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,48350-2940,7,2.1 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,60047-7581,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,19703-1613,8,1.5 lb,10×7×1 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,84047-1483,1,9.00 oz,10×7×1 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,13790-5100,8,3.0 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,18017-5132,8,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,68046-8058,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,08054-2015,8,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,37681-5200,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,47905-1646,6,1.4 lb,12×6×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,13073-6220,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,46254-1956,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,94550-5501,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,48331-2909,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,61244-3363,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,44432-9413,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,63016-3429,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,23604-1429,8,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,76051-6208,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,89002-8847,4,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,62974-1413,6,1.5 lb,12×6×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,24174-3302,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,34731-6505,8,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,50677-2150,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,75054-6718,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,11746-8131,8,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,90731-4315,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,52654-9526,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,62650-9450,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,84054-2605,1,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,92346-4670,4,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,23513-3718,8,3.0 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,95128-1125,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,95128-1125,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,47150-3269,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,06355-1912,8,1.5 lb,12×6×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,14760-3513,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,30520-1945,7,1.4 lb,12×6×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,45103-5210,7,3.0 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,08610-5050,8,3.0 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,61705-4159,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,77354-3522,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,78028-6022,6,1.6 lb,12×6×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,54901-5329,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,28610-8349,7,2.1 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,78161-0734,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,28212-8653,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,33610-7587,8,3.0 lb,12×9×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,55108-2431,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,91362-3383,5,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,14304-4529,7,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,46793-9565,6,1.5 lb,12×5×6 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,23455-5719,8,9.00 oz,10×7×1 in
2025-10-06T00:00:00.000Z,USPS,GroundAdvantage,53010-1405,6,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,70506-2608,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,18324-8586,8,0.30 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,77521-5063,6,3.0 lb,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,07305-4834,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,95023-4508,5,9.00 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,01543-1253,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,76262-8997,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,95128-2204,5,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,44485-1925,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,52403-2025,5,1.6 lb,12×6×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,63876-8309,6,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,48430-9330,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,28445-7895,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,22980-1823,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,19522-9082,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,91340-1653,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,83687-4900,4,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,23803-9414,7,4.1 lb,12×18×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,32216-5218,7,3.00 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,33584-3735,8,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,92399-2947,4,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,85122-1037,4,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,78244-1845,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,92883-4136,5,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,32008-3291,7,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,98532-4725,5,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,94513-6016,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,11706-7220,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,55125-9572,5,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,37043-4950,6,1.5 lb,12×6×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,46307-8936,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,93551-1651,4,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,86004-8609,4,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,39735-9497,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,95023-5850,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,46163-9454,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,24171-1555,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,64440-4095,5,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,45344-9079,6,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,44511-1119,7,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,31405-3226,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,78729-4953,6,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,25504-2216,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,75233-4005,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,78404-2412,6,0.00 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,48832-9772,6,0.30 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,52556-4032,5,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,46038-1148,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,31322-8406,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,63044-3259,6,8.00 oz,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,32796-2249,8,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,38016-4711,6,8.00 oz,12×14×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,99206-7301,5,2.1 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,48126-4203,7,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,78130-0485,6,3.0 lb,12×9×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,78228-6534,6,1.5 lb,12×5×6 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,37146-2901,6,9.00 oz,10×7×1 in
2025-10-07T00:00:00.000Z,USPS,GroundAdvantage,20181-5860,7,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,28052-9452,7,9.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,76084-1308,5,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,45434-6916,6,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,78254-4683,6,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,77511-8902,6,1.6 lb,12×6×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,11204-5664,8,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,08205-9725,8,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,71730-4151,6,9.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,89014-4302,4,4.1 lb,12×18×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,95361-8280,4,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,78242-2143,6,4.5 lb,12×14×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,97741-1234,4,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,33565-3173,8,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,30328-3495,7,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,76522-4164,5,1.6 lb,12×6×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,23455-5719,8,9.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,26187-1005,7,6.0 lb,12×18×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,33028-1619,8,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,49684-5615,6,3.20 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,66226-7933,5,1.4 lb,12×6×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,16866-1402,7,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,32738-5038,8,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,06516-1916,8,9.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,46013-2845,6,9.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,37932-1598,7,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,11229-5961,8,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,18045-5704,8,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,90723-5804,5,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,03106-1501,8,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,28792-7269,7,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,95831-4460,4,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,08096-1618,8,5.2 lb,18×14×8 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,77089-7015,6,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,67124-3010,5,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,43110-7852,7,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,99207-4020,5,1.7 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,02062-2105,8,2.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,79928-7533,5,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,91739-2038,4,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,76132-4119,5,3.6 lb,12×14×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,32506-4490,7,6.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,02904-1724,8,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,21793-7709,7,0.03 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,72023-2955,6,2.2 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,54729-1524,6,3.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,18017-5132,8,3.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,80203-2451,3,4.00 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,78245-2706,6,0.30 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,18064-8837,8,0.03 oz,10×7×1 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,47710-3467,6,6.1 lb,22×17×5 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,75227-6319,5,3.0 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,33547-2504,8,6.0 lb,12×14×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,98359-1304,5,2.1 lb,12×9×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,92394-6774,4,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,07470-5526,8,1.5 lb,12×5×6 in
2025-10-08T00:00:00.000Z,USPS,GroundAdvantage,85021-2882,4,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,74019-5423,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,33140-3104,8,4.5 lb,12×14×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,90807-2503,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,33195-6503,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,99037-9322,4,1.5 lb,12×6×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,55418-1529,5,1.5 lb,12×6×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,43123-9410,7,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,33813-2456,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,19904-7125,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,21221-5934,7,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,91910-8278,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,16680,7,1.4 lb,12×6×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,37055-2701,6,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,73045-6202,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,01821-2813,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,53711-8507,6,2.1 lb,12×9×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,76179-7760,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,27107-1594,7,1.4 lb,12×6×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,87401-7705,4,0.60 oz,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,66619-1359,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,91761-6534,4,1.5 lb,12×9×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,17356-1419,7,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,37860-9405,7,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,77365-7381,6,3.0 lb,12×9×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,77429-3151,6,3.6 lb,12×14×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,80601,4,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,Priority,85215-2670,4,2.0 lb,12×6×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,70448-3758,6,3.0 lb,12×9×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,77520-4046,6,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,77336-3013,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,11501-6004,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,23666-5300,8,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,48642-5848,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,37660-1760,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,80905-1009,4,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,16001-2409,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,85346,4,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,76524-3906,5,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,47250-9381,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,28146-2343,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,50548-1653,5,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,19943-3607,8,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,24201-2100,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,54208-0642,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,22844-4004,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,38230-3923,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,78418-3909,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,49345-9454,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,72116-8501,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,18519-1201,8,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,78640-6142,5,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,71667-5827,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,76001-5118,5,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,17202-8839,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,49233-9676,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,27921-7634,8,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,49445-1089,6,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,33880-4544,8,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,36853-2033,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,29045-9640,7,3.0 lb,10×7×1 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,33324-4609,8,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,84760,3,2.1 lb,12×9×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,97402-2125,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,90744-1436,5,1.5 lb,12×5×6 in
2025-10-09T00:00:00.000Z,USPS,GroundAdvantage,23059-1525,7,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,92881-0923,5,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,93551-1084,4,3.0 lb,12×9×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,23662-1850,8,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,59912-8918,4,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,68106-1912,5,0.60 oz,10×7×1 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,91737-4211,4,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,97006-1940,5,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,54956-2455,6,9.00 oz,10×7×1 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,75442-7284,5,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,12550-2410,8,9.00 oz,10×7×1 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,43055-4770,7,1.4 lb,12×6×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,10473-2713,8,2.1 lb,12×9×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,15205-1598,7,5.1 lb,12×14×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,06062-1031,8,2.1 lb,12×9×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,78336-3702,6,3.0 lb,10×7×1 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,13501-4704,8,6.0 lb,12×18×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,51237-1001,5,2.1 lb,10×10×10 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,19701-2088,8,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,46121-8962,6,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,97048-3106,5,1.5 lb,12×5×6 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,75137-4304,5,3.20 oz,10×7×1 in
2025-10-10T00:00:00.000Z,USPS,GroundAdvantage,92551-7481,4,1.5 lb,12×5×6 in
