tracking,service,weight,zone,current_cost,xparcel_cost,savings,savings_pct,ship_date,delivery_date,weight_bucket
62262172148517,FedEx SmartPost,0.14366134970465125,4,8.15,3.99,4.16,51.04294478527607,2024-10-23 13:07:20.287769784,2024-10-26 13:07:20.287769784,0-4oz
1Z39479392,UPS Ground,0.053392028382045514,4,9.1,3.89,5.209999999999999,57.25274725274725,2024-10-23 13:11:28.920863309,2024-10-26 13:11:28.920863309,0-4oz
26194123890706,FedEx SmartPost,0.46282221536493595,2,7.35,4.04,3.3099999999999996,45.034013605442176,2024-10-23 13:15:37.553956834,2024-10-26 13:15:37.553956834,4-8oz
83908268866436,FedEx SmartPost,0.3977787845916607,1,6.76,3.98,2.78,41.124260355029584,2024-10-23 13:19:46.187050359,2024-10-26 13:19:46.187050359,4-8oz
1Z93298817,UPS SurePost,0.14552545285472526,8,10.34,4.34,6.0,58.027079303675045,2024-10-23 13:23:54.820143884,2024-10-26 13:23:54.820143884,0-4oz
13913867659304,FedEx SmartPost,0.05,5,8.56,3.94,4.620000000000001,53.97196261682243,2024-10-23 13:28:03.453237410,2024-10-26 13:28:03.453237410,0-4oz
94858030012454187630,USPS Priority,0.5479002948331925,3,11.01,4.51,6.5,59.03723887375114,2024-10-23 13:32:12.086330935,2024-10-26 13:32:12.086330935,8oz-1lb
92225554070073,FedEx Ground,0.05,4,9.02,3.89,5.129999999999999,56.87361419068735,2024-10-23 13:36:20.719424460,2024-10-26 13:36:20.719424460,0-4oz
1Z84400627,UPS Ground,0.36491462419807136,3,8.84,4.05,4.79,54.185520361990946,2024-10-23 13:40:29.352517985,2024-10-26 13:40:29.352517985,4-8oz
10538267109533,FedEx Ground,1.0545495473819435,3,9.28,5.1,4.18,45.043103448275865,2024-10-23 13:44:37.985611510,2024-10-26 13:44:37.985611510,1-2lb
1Z69928448,UPS Ground,0.17269529749108767,4,9.24,3.99,5.25,56.81818181818181,2024-10-23 13:48:46.618705036,2024-10-26 13:48:46.618705036,0-4oz
1Z71726266,UPS Ground,0.08035340431461206,6,10.31,4.119999999999999,6.190000000000001,60.03879728419012,2024-10-23 13:52:55.251798561,2024-10-26 13:52:55.251798561,0-4oz
14368516894380,FedEx Ground,0.36610282923593945,3,8.77,4.05,4.72,53.81984036488028,2024-10-23 13:57:03.884892086,2024-10-26 13:57:03.884892086,4-8oz
1Z90898094,UPS Ground,0.5096908803027976,6,10.82,4.52,6.300000000000001,58.225508317929766,2024-10-23 14:01:12.517985611,2024-10-26 14:01:12.517985611,8oz-1lb
1Z65634193,UPS SurePost,0.23718190895667016,2,7.24,3.89,3.35,46.2707182320442,2024-10-23 14:05:21.151079136,2024-10-26 14:05:21.151079136,0-4oz
93296148562007,FedEx SmartPost,1.023695170920925,3,8.26,5.1,3.16,38.25665859564165,2024-10-23 14:09:29.784172661,2024-10-26 14:09:29.784172661,1-2lb
58766031052385,FedEx Ground,0.05,2,7.86,3.79,4.07,51.781170483460556,2024-10-23 14:13:38.417266187,2024-10-26 14:13:38.417266187,0-4oz
36167436636239,FedEx Express,0.21083540067857212,2,34.59,4.09,30.500000000000004,88.17577334489737,2024-10-23 14:17:47.050359712,2024-10-26 14:17:47.050359712,0-4oz
1Z64597289,UPS Ground,0.38023777420493343,6,10.68,4.27,6.41,60.018726591760306,2024-10-23 14:21:55.683453237,2024-10-26 14:21:55.683453237,4-8oz
55542697072292,FedEx SmartPost,0.5955460477292037,4,8.55,4.390000000000001,4.16,48.654970760233915,2024-10-23 14:26:04.316546762,2024-10-26 14:26:04.316546762,8oz-1lb
53879994886738,FedEx SmartPost,0.059263068047986464,2,7.02,3.79,3.2299999999999995,46.011396011396,2024-10-23 14:30:12.949640287,2024-10-26 14:30:12.949640287,0-4oz
1Z88657198,UPS Ground,0.48283659642121274,7,11.41,4.34,7.07,61.963190184049076,2024-10-23 14:34:21.582733813,2024-10-26 14:34:21.582733813,4-8oz
1Z44108999,UPS Ground,0.24136247621994894,6,10.52,4.119999999999999,6.4,60.83650190114069,2024-10-23 14:38:30.215827338,2024-10-26 14:38:30.215827338,0-4oz
1Z19697663,UPS Ground,0.1515294580508338,5,9.81,4.04,5.7700000000000005,58.81753312945973,2024-10-23 14:42:38.848920863,2024-10-26 14:42:38.848920863,0-4oz
39487341443576,FedEx SmartPost,0.05,7,9.6,4.09,5.51,57.395833333333336,2024-10-23 14:46:47.482014388,2024-10-26 14:46:47.482014388,0-4oz
19703898962837,FedEx SmartPost,0.6014021131812765,3,8.0,4.3,3.7,46.25,2024-10-23 14:50:56.115107913,2024-10-26 14:50:56.115107913,8oz-1lb
1Z55053021,UPS Ground,0.05133373916289329,6,10.27,4.02,6.25,60.85686465433301,2024-10-23 14:55:04.748201438,2024-10-26 14:55:04.748201438,0-4oz
48159934897562,FedEx Ground,0.11122688346672974,5,9.69,4.04,5.6499999999999995,58.30753353973168,2024-10-23 14:59:13.381294964,2024-10-26 14:59:13.381294964,0-4oz
1Z87344780,UPS Ground,0.10276633215831625,6,10.34,4.119999999999999,6.220000000000001,60.15473887814314,2024-10-23 15:03:22.014388489,2024-10-26 15:03:22.014388489,0-4oz
63641345736794,FedEx Ground,0.615347281110093,5,10.22,4.4399999999999995,5.780000000000001,56.555772994129164,2024-10-23 15:07:30.647482014,2024-10-26 15:07:30.647482014,8oz-1lb
TBA192999078,Amazon,0.3350661737178388,3,5.69,4.05,1.6400000000000006,28.822495606326896,2024-10-23 15:11:39.280575539,2024-10-26 15:11:39.280575539,4-8oz
1Z34183269,UPS Ground,0.4778943174931922,5,10.17,4.1899999999999995,5.98,58.800393313667655,2024-10-23 15:15:47.913669064,2024-10-26 15:15:47.913669064,4-8oz
94711163512835136711,USPS Priority,0.08649183965796788,3,10.46,4.109999999999999,6.350000000000001,60.7074569789675,2024-10-23 15:19:56.546762590,2024-10-26 15:19:56.546762590,0-4oz
26830838507351,FedEx SmartPost,0.29414807249296987,3,7.76,4.05,3.71,47.80927835051546,2024-10-23 15:24:05.179856115,2024-10-26 15:24:05.179856115,4-8oz
94359136273598118774,USPS Priority,0.25441162863676076,2,9.94,4.24,5.699999999999999,57.3440643863179,2024-10-23 15:28:13.812949640,2024-10-26 15:28:13.812949640,4-8oz
1Z86705723,UPS Ground,0.5366238822578752,7,11.47,4.59,6.880000000000001,59.98256320836967,2024-10-23 15:32:22.446043165,2024-10-26 15:32:22.446043165,8oz-1lb
1Z92170976,UPS Ground,0.7096161303630223,3,9.12,4.3,4.819999999999999,52.85087719298246,2024-10-23 15:36:31.079136690,2024-10-26 15:36:31.079136690,8oz-1lb
1Z53520841,UPS Ground,0.05,4,9.09,3.89,5.199999999999999,57.205720572057196,2024-10-23 15:40:39.712230215,2024-10-26 15:40:39.712230215,0-4oz
1Z67658414,UPS SurePost,0.33627570026686077,4,8.41,4.140000000000001,4.27,50.772889417360275,2024-10-23 15:44:48.345323741,2024-10-26 15:44:48.345323741,4-8oz
1Z27924759,UPS SurePost,0.05,7,9.68,4.09,5.59,57.74793388429752,2024-10-23 15:48:56.978417266,2024-10-26 15:48:56.978417266,0-4oz
1Z91708031,UPS Ground,0.23879238221096685,3,8.72,3.9,4.82,55.27522935779816,2024-10-23 15:53:05.611510791,2024-10-26 15:53:05.611510791,0-4oz
38716429323308,FedEx SmartPost,0.1017485011709658,5,8.62,4.04,4.579999999999999,53.1322505800464,2024-10-23 15:57:14.244604316,2024-10-26 15:57:14.244604316,0-4oz
1Z30052904,UPS Ground,0.10992088935883855,6,10.35,4.119999999999999,6.23,60.19323671497585,2024-10-23 16:01:22.877697841,2024-10-26 16:01:22.877697841,0-4oz
1Z46985374,UPS Ground,0.13060345490373512,4,9.19,3.99,5.199999999999999,56.58324265505984,2024-10-23 16:05:31.510791367,2024-10-26 16:05:31.510791367,0-4oz
29775567658454,FedEx Ground,0.29129730154147837,4,9.3,4.140000000000001,5.16,55.483870967741936,2024-10-23 16:09:40.143884892,2024-10-26 16:09:40.143884892,4-8oz
1Z16807318,UPS Ground,0.12196219043485018,5,9.78,4.04,5.739999999999999,58.691206543967276,2024-10-23 16:13:48.776978417,2024-10-26 16:13:48.776978417,0-4oz
1Z85418769,UPS Ground,0.3958140311978306,6,10.7,4.27,6.43,60.09345794392523,2024-10-23 16:17:57.410071942,2024-10-26 16:17:57.410071942,4-8oz
29844191808971,FedEx Ground,0.15551996363214876,5,9.74,4.04,5.7,58.52156057494866,2024-10-23 16:22:06.043165467,2024-10-26 16:22:06.043165467,0-4oz
1Z21722487,UPS Next Day Air,0.05,3,37.3,4.01,33.29,89.24932975871313,2024-10-23 16:26:14.676258992,2024-10-26 16:26:14.676258992,0-4oz
91266929180554,FedEx SmartPost,0.459409694575,6,9.53,4.27,5.26,55.194123819517316,2024-10-23 16:30:23.309352518,2024-10-26 16:30:23.309352518,4-8oz
97377329978098,FedEx Ground,0.10096016788551414,4,9.09,3.99,5.1,56.10561056105611,2024-10-23 16:34:31.942446043,2024-10-26 16:34:31.942446043,0-4oz
1Z90440660,UPS SurePost,0.17009547379828285,4,8.24,3.99,4.25,51.57766990291262,2024-10-23 16:38:40.575539568,2024-10-26 16:38:40.575539568,0-4oz
78389437242012,FedEx Ground,0.34697783610954774,6,10.57,4.27,6.300000000000001,59.60264900662252,2024-10-23 16:42:49.208633093,2024-10-26 16:42:49.208633093,4-8oz
1Z74042663,UPS Ground,0.12124506260714933,3,8.59,3.9,4.6899999999999995,54.598370197904536,2024-10-23 16:46:57.841726618,2024-10-26 16:46:57.841726618,0-4oz
1Z30722045,UPS SurePost,0.05,5,8.64,3.94,4.700000000000001,54.39814814814816,2024-10-23 16:51:06.474820143,2024-10-26 16:51:06.474820143,0-4oz
1Z63939117,UPS SurePost,0.1404836378556442,4,8.21,3.99,4.220000000000001,51.40073081607795,2024-10-23 16:55:15.107913669,2024-10-26 16:55:15.107913669,0-4oz
1Z28457662,UPS SurePost,0.8671338747504097,6,9.95,4.52,5.43,54.57286432160804,2024-10-23 16:59:23.741007194,2024-10-26 16:59:23.741007194,8oz-1lb
1Z25670242,UPS SurePost,0.3079441982013336,3,7.84,4.05,3.79,48.34183673469388,2024-10-23 17:03:32.374100719,2024-10-26 17:03:32.374100719,4-8oz
1Z87236169,UPS SurePost,0.33394649060851245,4,8.4,4.140000000000001,4.26,50.71428571428571,2024-10-23 17:07:41.007194244,2024-10-26 17:07:41.007194244,4-8oz
69340531989233,FedEx Ground,0.3001318070208415,6,10.51,4.27,6.24,59.372026641294006,2024-10-23 17:11:49.640287769,2024-10-26 17:11:49.640287769,4-8oz
1Z88761193,UPS Next Day Air,0.06656535537863177,1,32.23,4.04,28.189999999999998,87.46509463233014,2024-10-23 17:15:58.273381295,2024-10-26 17:15:58.273381295,0-4oz
1Z97641615,UPS Ground,0.16255759365326766,2,8.04,3.89,4.149999999999999,51.616915422885555,2024-10-23 17:20:06.906474820,2024-10-26 17:20:06.906474820,0-4oz
1Z60050995,UPS Next Day Air,0.41701819142960217,8,52.4,4.73,47.67,90.97328244274809,2024-10-23 17:24:15.539568345,2024-10-26 17:24:15.539568345,4-8oz
1Z60122243,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-23 17:28:24.172661870,2024-10-26 17:28:24.172661870,0-4oz
1Z30153625,UPS Ground,0.09765787489298851,7,10.92,4.1899999999999995,6.73,61.630036630036635,2024-10-23 17:32:32.805755395,2024-10-26 17:32:32.805755395,0-4oz
1Z49123612,UPS SurePost,0.0970214223924306,3,7.64,3.9,3.7399999999999998,48.952879581151834,2024-10-23 17:36:41.438848920,2024-10-26 17:36:41.438848920,0-4oz
22834191921963,FedEx Ground,0.16970015521379428,3,8.58,3.9,4.68,54.54545454545454,2024-10-23 17:40:50.071942446,2024-10-26 17:40:50.071942446,0-4oz
13327674851159,FedEx SmartPost,1.1791896399838968,5,9.49,5.24,4.25,44.78398314014752,2024-10-23 17:44:58.705035971,2024-10-26 17:44:58.705035971,1-2lb
52353058256198,FedEx Ground,0.05,5,9.61,3.94,5.67,59.001040582726326,2024-10-23 17:49:07.338129496,2024-10-26 17:49:07.338129496,0-4oz
1Z76237630,UPS SurePost,0.2193799706117842,4,8.29,3.99,4.299999999999999,51.86972255729793,2024-10-23 17:53:15.971223021,2024-10-26 17:53:15.971223021,0-4oz
1Z37491583,UPS Ground,0.059302938202653394,4,9.11,3.89,5.219999999999999,57.299670691547746,2024-10-23 17:57:24.604316546,2024-10-26 17:57:24.604316546,0-4oz
1Z72582253,UPS Ground,1.058810275567732,6,11.3,5.319999999999999,5.980000000000001,52.920353982300895,2024-10-23 18:01:33.237410072,2024-10-26 18:01:33.237410072,1-2lb
24907077002653,FedEx Ground,0.05,3,8.44,3.8,4.64,54.976303317535546,2024-10-23 18:05:41.870503597,2024-10-26 18:05:41.870503597,0-4oz
1Z13180616,UPS SurePost,0.15505361303392162,4,8.23,3.99,4.24,51.518833535844465,2024-10-23 18:09:50.503597122,2024-10-26 18:09:50.503597122,0-4oz
1Z90981065,UPS SurePost,0.4016915647103124,3,7.92,4.05,3.87,48.86363636363637,2024-10-23 18:13:59.136690647,2024-10-26 18:13:59.136690647,4-8oz
25345862134992,FedEx Ground,0.36578119461094677,4,9.38,4.140000000000001,5.24,55.863539445628994,2024-10-23 18:18:07.769784172,2024-10-26 18:18:07.769784172,4-8oz
TBA940551502,Amazon,0.16483284690597289,3,5.58,3.9,1.6800000000000002,30.107526881720432,2024-10-23 18:22:16.402877697,2024-10-26 18:22:16.402877697,0-4oz
1Z55775840,UPS SurePost,0.12763491867954613,3,7.67,3.9,3.77,49.152542372881356,2024-10-23 18:26:25.035971223,2024-10-26 18:26:25.035971223,0-4oz
94815158775786409513,USPS Priority,0.15205624543023777,4,11.28,4.199999999999999,7.08,62.76595744680852,2024-10-23 18:30:33.669064748,2024-10-26 18:30:33.669064748,0-4oz
1Z95556961,UPS Ground,0.0920701764810118,1,7.38,3.83,3.55,48.1029810298103,2024-10-23 18:34:42.302158273,2024-10-26 18:34:42.302158273,0-4oz
1Z90362050,UPS Ground,0.06894961286140125,2,7.94,3.89,4.050000000000001,51.00755667506298,2024-10-23 18:38:50.935251798,2024-10-26 18:38:50.935251798,0-4oz
1Z94278547,UPS Ground,0.19793675756051404,5,9.87,4.04,5.829999999999999,59.06788247213779,2024-10-23 18:42:59.568345323,2024-10-26 18:42:59.568345323,0-4oz
1Z72717742,UPS Ground,0.09381126178618053,4,9.15,3.99,5.16,56.393442622950815,2024-10-23 18:47:08.201438849,2024-10-26 18:47:08.201438849,0-4oz
70940023421114,FedEx Ground,0.10167646939011414,6,10.26,4.119999999999999,6.140000000000001,59.84405458089669,2024-10-23 18:51:16.834532374,2024-10-26 18:51:16.834532374,0-4oz
69587705172561,FedEx Ground,0.32079416981495523,5,9.93,4.1899999999999995,5.74,57.804632426988924,2024-10-23 18:55:25.467625899,2024-10-26 18:55:25.467625899,4-8oz
27003034185628,FedEx Ground,1.0376860707918947,1,8.0,5.03,2.9699999999999998,37.125,2024-10-23 18:59:34.100719424,2024-10-26 18:59:34.100719424,1-2lb
1Z45476002,UPS SurePost,0.2776275980828002,4,8.35,4.140000000000001,4.209999999999999,50.419161676646695,2024-10-23 19:03:42.733812949,2024-10-26 19:03:42.733812949,4-8oz
94442339992258364265,USPS Priority,0.05,2,9.69,3.99,5.699999999999999,58.823529411764696,2024-10-23 19:07:51.366906474,2024-10-26 19:07:51.366906474,0-4oz
1Z73261847,UPS Next Day Air,0.05,5,42.44,4.15,38.29,90.2214891611687,2024-10-23 19:12:00.000000000,2024-10-26 19:12:00.000000000,0-4oz
1Z74114068,UPS Ground,0.907382897229729,8,12.46,4.74,7.720000000000001,61.95826645264848,2024-10-23 19:16:08.633093525,2024-10-26 19:16:08.633093525,8oz-1lb
1Z45918825,UPS Ground,0.10584363441550783,4,9.16,3.99,5.17,56.4410480349345,2024-10-23 19:20:17.266187050,2024-10-26 19:20:17.266187050,0-4oz
1Z39780458,UPS Ground,0.05,5,9.68,3.94,5.74,59.29752066115703,2024-10-23 19:24:25.899280575,2024-10-26 19:24:25.899280575,0-4oz
1Z86737318,UPS Ground,0.2741715143276472,3,8.75,4.05,4.7,53.714285714285715,2024-10-23 19:28:34.532374100,2024-10-26 19:28:34.532374100,4-8oz
56009936396058,FedEx Ground,0.29316974139017515,4,9.3,4.140000000000001,5.16,55.483870967741936,2024-10-23 19:32:43.165467626,2024-10-26 19:32:43.165467626,4-8oz
45980414478154,FedEx Ground,0.31366778424693953,6,10.53,4.27,6.26,59.44919278252612,2024-10-23 19:36:51.798561151,2024-10-26 19:36:51.798561151,4-8oz
1Z79367472,UPS Ground,0.09334745900086978,3,8.56,3.9,4.66,54.4392523364486,2024-10-23 19:41:00.431654676,2024-10-26 19:41:00.431654676,0-4oz
1Z34169811,UPS SurePost,0.05,3,7.59,3.8,3.79,49.93412384716733,2024-10-23 19:45:09.064748201,2024-10-26 19:45:09.064748201,0-4oz
1Z64819384,UPS SurePost,1.005853932362389,4,8.9,5.19,3.71,41.68539325842696,2024-10-23 19:49:17.697841726,2024-10-26 19:49:17.697841726,1-2lb
1Z79176640,UPS Ground,0.08666205285577974,5,9.73,4.04,5.69,58.47893114080165,2024-10-23 19:53:26.330935251,2024-10-26 19:53:26.330935251,0-4oz
10757202716885,FedEx Ground,0.33812787073384826,4,9.35,4.140000000000001,5.209999999999999,55.72192513368983,2024-10-23 19:57:34.964028777,2024-10-26 19:57:34.964028777,4-8oz
1Z42871415,UPS Next Day Air,0.36789606733502284,6,46.79,4.49,42.3,90.40393246420176,2024-10-23 20:01:43.597122302,2024-10-26 20:01:43.597122302,4-8oz
49948228554801,FedEx Ground,0.2824882674575459,2,8.09,4.04,4.05,50.06180469715699,2024-10-23 20:05:52.230215827,2024-10-26 20:05:52.230215827,4-8oz
1Z44994241,UPS Ground,0.11258585954522676,4,9.17,3.99,5.18,56.488549618320604,2024-10-23 20:10:00.863309352,2024-10-26 20:10:00.863309352,0-4oz
1Z31600426,UPS Ground,0.09486407730976978,5,9.74,4.04,5.7,58.52156057494866,2024-10-23 20:14:09.496402877,2024-10-26 20:14:09.496402877,0-4oz
1Z56644816,UPS Ground,0.2731435089661077,3,8.75,4.05,4.7,53.714285714285715,2024-10-23 20:18:18.129496402,2024-10-26 20:18:18.129496402,4-8oz
1Z66127652,UPS Ground,0.6031888252481971,5,10.29,4.4399999999999995,5.85,56.85131195335277,2024-10-23 20:22:26.762589928,2024-10-26 20:22:26.762589928,8oz-1lb
89667822304930,FedEx SmartPost,0.879735588282769,3,8.18,4.3,3.88,47.43276283618582,2024-10-23 20:26:35.395683453,2024-10-26 20:26:35.395683453,8oz-1lb
1Z45393586,UPS Ground,0.05,2,7.92,3.79,4.13,52.14646464646464,2024-10-23 20:30:44.028776978,2024-10-26 20:30:44.028776978,0-4oz
1Z51372231,UPS Ground,0.050464754058929105,2,7.92,3.79,4.13,52.14646464646464,2024-10-23 20:34:52.661870503,2024-10-26 20:34:52.661870503,0-4oz
1Z57216682,UPS Ground,0.8686914779096757,6,11.15,4.52,6.630000000000001,59.461883408071756,2024-10-23 20:39:01.294964028,2024-10-26 20:39:01.294964028,8oz-1lb
76640029990700,FedEx SmartPost,0.4001506841426168,4,8.39,4.140000000000001,4.25,50.655542312276516,2024-10-23 20:43:09.928057554,2024-10-26 20:43:09.928057554,4-8oz
1Z64682814,UPS Ground,0.643658569903334,5,10.33,4.4399999999999995,5.890000000000001,57.01839303000968,2024-10-23 20:47:18.561151079,2024-10-26 20:47:18.561151079,8oz-1lb
1Z30431517,UPS Ground,0.06793193116499761,3,8.53,3.9,4.629999999999999,54.27901524032824,2024-10-23 20:51:27.194244604,2024-10-26 20:51:27.194244604,0-4oz
27238813742361,FedEx Ground,0.2657181801794127,4,9.27,4.140000000000001,5.129999999999999,55.339805825242706,2024-10-23 20:55:35.827338129,2024-10-26 20:55:35.827338129,4-8oz
25980553892906,FedEx Ground,0.3623336056713244,4,9.37,4.140000000000001,5.229999999999999,55.81643543223051,2024-10-23 20:59:44.460431654,2024-10-26 20:59:44.460431654,4-8oz
1Z40334245,UPS Ground,0.3419351959047533,7,11.25,4.34,6.91,61.422222222222224,2024-10-23 21:03:53.093525179,2024-10-26 21:03:53.093525179,4-8oz
1Z33614974,UPS Ground,0.15735147345118303,5,9.82,4.04,5.78,58.85947046843177,2024-10-23 21:08:01.726618705,2024-10-26 21:08:01.726618705,0-4oz
21194672941324,FedEx SmartPost,0.05,5,8.56,3.94,4.620000000000001,53.97196261682243,2024-10-23 21:12:10.359712230,2024-10-26 21:12:10.359712230,0-4oz
94236677992559641598,USPS Priority,0.26234752532720135,2,9.95,4.24,5.709999999999999,57.38693467336683,2024-10-23 21:16:18.992805755,2024-10-26 21:16:18.992805755,4-8oz
1Z66713519,UPS Ground,0.08754780971355434,4,9.14,3.99,5.15,56.3457330415755,2024-10-23 21:20:27.625899280,2024-10-26 21:20:27.625899280,0-4oz
1Z29836811,UPS Ground,0.1794898120043101,4,9.25,3.99,5.26,56.86486486486486,2024-10-23 21:24:36.258992805,2024-10-26 21:24:36.258992805,0-4oz
1Z88915430,UPS Ground,0.948047777850163,6,11.21,4.52,6.690000000000001,59.67885816235504,2024-10-23 21:28:44.892086331,2024-10-26 21:28:44.892086331,8oz-1lb
43110837095431,FedEx SmartPost,0.15276573329091364,3,7.63,3.9,3.73,48.88597640891219,2024-10-23 21:32:53.525179856,2024-10-26 21:32:53.525179856,0-4oz
29582543351562,FedEx Ground,0.5494026820543325,3,8.93,4.3,4.63,51.847704367301226,2024-10-23 21:37:02.158273381,2024-10-26 21:37:02.158273381,8oz-1lb
39328558642852,FedEx SmartPost,0.06267627935138896,4,8.06,3.99,4.07,50.49627791563276,2024-10-23 21:41:10.791366906,2024-10-26 21:41:10.791366906,0-4oz
1Z91054902,UPS SurePost,0.3348439843388918,3,7.86,4.05,3.8100000000000005,48.47328244274809,2024-10-23 21:45:19.424460431,2024-10-26 21:45:19.424460431,4-8oz
84704188239133,FedEx Express,1.1317690427056992,2,37.44,5.29,32.15,85.8707264957265,2024-10-23 21:49:28.057553956,2024-10-26 21:49:28.057553956,1-2lb
1Z13620735,UPS Next Day Air,0.05,6,45.02,4.24,40.78,90.58196357174589,2024-10-23 21:53:36.690647482,2024-10-26 21:53:36.690647482,0-4oz
24462513184637,FedEx SmartPost,0.05,4,8.04,3.89,4.149999999999999,51.616915422885555,2024-10-23 21:57:45.323741007,2024-10-26 21:57:45.323741007,0-4oz
88007526409251,FedEx Ground,0.17052730704752064,6,10.35,4.119999999999999,6.23,60.19323671497585,2024-10-23 22:01:53.956834532,2024-10-26 22:01:53.956834532,0-4oz
1Z97810899,UPS Ground,0.05,6,10.27,4.02,6.25,60.85686465433301,2024-10-23 22:06:02.589928057,2024-10-26 22:06:02.589928057,0-4oz
64691097002933,FedEx Ground,0.4139557658687283,3,8.82,4.05,4.7700000000000005,54.08163265306123,2024-10-23 22:10:11.223021582,2024-10-26 22:10:11.223021582,4-8oz
45900256621655,FedEx Ground,0.7379424698688947,4,9.7,4.390000000000001,5.309999999999999,54.74226804123711,2024-10-23 22:14:19.856115108,2024-10-26 22:14:19.856115108,8oz-1lb
1Z52410747,UPS SurePost,0.17075947671637132,2,7.18,3.89,3.2899999999999996,45.8217270194986,2024-10-23 22:18:28.489208633,2024-10-26 22:18:28.489208633,0-4oz
1Z45507424,UPS Ground,0.08980967474859577,6,10.32,4.119999999999999,6.200000000000001,60.077519379844965,2024-10-23 22:22:37.122302158,2024-10-26 22:22:37.122302158,0-4oz
1Z66939676,UPS SurePost,0.17096220976000362,4,8.25,3.99,4.26,51.63636363636363,2024-10-23 22:26:45.755395683,2024-10-26 22:26:45.755395683,0-4oz
69910302627741,FedEx Ground,0.3856067255868178,4,9.4,4.140000000000001,5.26,55.95744680851064,2024-10-23 22:30:54.388489208,2024-10-26 22:30:54.388489208,4-8oz
1Z21955939,UPS SurePost,0.05,3,7.59,3.8,3.79,49.93412384716733,2024-10-23 22:35:03.021582733,2024-10-26 22:35:03.021582733,0-4oz
1Z16060396,UPS Ground,0.2670801816868434,4,9.35,4.140000000000001,5.209999999999999,55.72192513368983,2024-10-23 22:39:11.654676259,2024-10-26 22:39:11.654676259,4-8oz
29969855154862,FedEx Ground,0.2850253733556437,3,8.7,4.05,4.6499999999999995,53.44827586206896,2024-10-23 22:43:20.287769784,2024-10-26 22:43:20.287769784,4-8oz
1Z54403896,UPS Ground,0.30457507240595033,4,9.39,4.140000000000001,5.25,55.91054313099041,2024-10-23 22:47:28.920863309,2024-10-26 22:47:28.920863309,4-8oz
1Z99291031,UPS Next Day Air,0.08313030690792048,5,42.64,4.25,38.39,90.03283302063791,2024-10-23 22:51:37.553956834,2024-10-26 22:51:37.553956834,0-4oz
13726266885409,FedEx Ground,0.37558434978970096,6,10.6,4.27,6.33,59.716981132075475,2024-10-23 22:55:46.187050359,2024-10-26 22:55:46.187050359,4-8oz
1Z18314120,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-23 22:59:54.820143884,2024-10-26 22:59:54.820143884,0-4oz
1Z79863069,UPS Ground,0.06666956627681953,4,9.11,3.99,5.119999999999999,56.201975850713495,2024-10-23 23:04:03.453237410,2024-10-26 23:04:03.453237410,0-4oz
1Z85102796,UPS SurePost,0.6298199285341562,6,9.76,4.52,5.24,53.68852459016394,2024-10-23 23:08:12.086330935,2024-10-26 23:08:12.086330935,8oz-1lb
1Z37428945,UPS Ground,0.4026524125935988,2,8.26,4.04,4.22,51.08958837772397,2024-10-23 23:12:20.719424460,2024-10-26 23:12:20.719424460,4-8oz
TBA780381620,Amazon,0.05,6,6.63,4.02,2.6100000000000003,39.366515837104075,2024-10-23 23:16:29.352517985,2024-10-26 23:16:29.352517985,0-4oz
58580519591419,FedEx Ground,0.08565582794510423,3,8.48,3.9,4.58,54.009433962264154,2024-10-23 23:20:37.985611510,2024-10-26 23:20:37.985611510,0-4oz
1Z83695382,UPS Ground,0.07239473227754178,5,9.71,4.04,5.670000000000001,58.393408856848616,2024-10-23 23:24:46.618705036,2024-10-26 23:24:46.618705036,0-4oz
1Z79866556,UPS SurePost,0.09474477428078333,4,8.16,3.99,4.17,51.10294117647059,2024-10-23 23:28:55.251798561,2024-10-26 23:28:55.251798561,0-4oz
1Z78276651,UPS Ground,0.08533011433713673,4,9.14,3.99,5.15,56.3457330415755,2024-10-23 23:33:03.884892086,2024-10-26 23:33:03.884892086,0-4oz
50307941838908,FedEx SmartPost,0.05,6,9.08,4.02,5.0600000000000005,55.72687224669603,2024-10-23 23:37:12.517985611,2024-10-26 23:37:12.517985611,0-4oz
1Z97942009,UPS Ground,0.18426781660264063,2,8.06,3.89,4.17,51.73697270471463,2024-10-23 23:41:21.151079136,2024-10-26 23:41:21.151079136,0-4oz
TBA136619194,Amazon,0.39585266900978117,3,5.73,4.05,1.6800000000000006,29.3193717277487,2024-10-23 23:45:29.784172661,2024-10-26 23:45:29.784172661,4-8oz
1Z85279977,UPS SurePost,0.2799789797084752,4,8.35,4.140000000000001,4.209999999999999,50.419161676646695,2024-10-23 23:49:38.417266187,2024-10-26 23:49:38.417266187,4-8oz
78918679608154,FedEx SmartPost,0.3352208202909441,5,8.87,4.1899999999999995,4.68,52.76211950394588,2024-10-23 23:53:47.050359712,2024-10-26 23:53:47.050359712,4-8oz
1Z55013722,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-23 23:57:55.683453237,2024-10-26 23:57:55.683453237,0-4oz
1Z21950977,UPS Ground,0.9077999869902041,5,10.54,4.4399999999999995,6.1,57.874762808349146,2024-10-24 00:02:04.316546762,2024-10-27 00:02:04.316546762,8oz-1lb
